gene	positivePosteriorProb	negativePosteriorProb	FDR
APEH	0.12729826466801	0.242921088544295	0.275300561873412
APH1A	0.0277416237154443	0.0921957503749013	0.666182214867961
APH1B	0.0288537693306536	0.104064266973788	0.630246278841686
APLNR	0.0389205841575631	0.164345855331312	0.487392569079122
APLP1	0.0386299047967926	0.157322098834133	0.499607053476939
APOA1BP	0.0627319275265308	0.181277693180535	0.427943175014054
APOA1	0.0216252698384811	0.0772359424497566	0.734138961248967
APOA2	0.0258138391669419	0.0639897862820138	0.762866103214196
APOA4	0.0271106369518095	0.082218130553221	0.699734073186913
APOA5	0.0954093525648052	0.128013957495924	0.45777984786194
APOBEC1	0.130290399786238	0.434266785695627	0.127980936701368
APOB	0.0258579169618977	0.0645374423465923	0.761221955129008
APOC1	0.0425957252436852	0.147270123636386	0.510669932747231
APOC2	0.0200769787712987	0.0541321870111557	0.779799713291689
APOC3	0.0317612346852422	0.182343807072968	0.471507612552277
APOC4	0.0629669920013603	0.242018181588191	0.346722003810508
APOF	0.0296510552634976	0.143511806403647	0.540918953957351
APOOL	0.0922023372748053	0.546541703482174	0.0884824207731701
APPBP2	0.0305229636755196	0.148484378235189	0.529771232618244
AQP11	0.24826120566118	0.0746649183116256	0.322812553751396
AQP2	0.0254612413292006	0.0601574429053154	0.771899746976224
AQP6	0.0271356154279776	0.0860469236439907	0.688018826209179
AQPEP	0.0335636620253592	0.149032596008666	0.522891812607896
ARAP2	0.0290921053991603	0.110980063051837	0.611730240537878
ARCN1	0.999999916050635	0.999897589694354	0
ARC	0.230138242020774	0.361551435367607	0.113703679043376
AREL1	0.0259142370711309	0.0661155613720765	0.756678507564047
ARF3	0.0345340259094134	0.206953733524491	0.43160710130479
ARFGAP3	0.0296189578356228	0.137835772713293	0.551979555938673
ARFGEF1	0.0287303622074476	0.0984095435379182	0.645409056314517
ARFGEF2	0.0267099169380198	0.0767893886280241	0.718667433081408
ARFIP2	0.0286245072043841	0.105221381445578	0.627851813557657
ARFRP1	0.0270490774236272	0.0809595324094793	0.703966870012297
ARHGAP12	0.0266174040920357	0.0768647991019627	0.718736787988315
ARHGAP27	0.0285359396419166	0.107335677755818	0.62253194008038
ARHGAP30	0.027752301981075	0.0934044547559414	0.662048569897589
ARHGAP33	0.028442462887375	0.0894254456136761	0.672543623913443
ARHGAP40	0.0346684788897685	0.172851627792371	0.481473792209891
ARHGAP42	0.0358809679781635	0.206376032662495	0.429931027753778
ARHGAP4	0.0276530370623911	0.0861569252307133	0.686016516173728
ARHGAP6	0.0529988620410546	0.159189470395084	0.473751082326873
ARHGDIA	0.0169714314742572	0.0397805286293071	0.786947336664298
ARHGDIB	0.0278066711006844	0.213597956526437	0.431705295980787
ARHGDIG	0.0531908498079496	0.195398288064809	0.420662683049678
ARHGEF10	0.0265273147986384	0.0731327773868704	0.731559526626052
ARIH1	0.0405795648660827	0.291256846849755	0.313608987832302
ARIH2	0.0297206024887838	0.107405056651194	0.618903091600142
ARL2	0.414749815451086	0.901801178160309	0
ARL4A	0.188828704824706	0.0576372493317872	0.424331078082621
ARL4C	0.026699941266652	0.0772836275270411	0.717077188516952
ARL4D	0.0258522270491329	0.0658480226732268	0.757633306281934
ARL6IP1	0.0254362163004071	0.0599057961346985	0.772395299647466
ARL8A	0.0261440398771042	0.0686015796306701	0.748070492451283
ARL8B	0.0264873505663125	0.0755022205744879	0.724007467349709
ARMC5	0.0267100270726406	0.0776273587451378	0.715997620032071
ARR3	0.0262149748400467	0.0680441499053471	0.750016801978995
ARRDC2	0.0293214191601342	0.10213731899792	0.634266451980066
ARSB	0.0484538931996144	0.492417103131701	0.14320067032814
ARSG	0.0281488548274442	0.087792937450938	0.678866275963121
ASAH1	0.0316452906863875	0.135045422637942	0.553563997840839
ASB10	0.0257024423477859	0.0626072324844903	0.766562824295512
ASB11	0.0278893377320754	0.0986131165418433	0.647120785252914
ASB12	0.0273738977938616	0.130969921470454	0.572121456727959
ASB13	0.0285941556416655	0.108950989084206	0.617595787017318
ASB14	0.101179704475487	0.436206151863584	0.145183116639079
ASB15	0.081704065820361	0.142618339915161	0.45645120033332
ASB16	0.0257806614703029	0.0636278964255662	0.763931611599021
ASB17	0.0252264703982914	0.0574850186502177	0.775677500626261
ASB18	0.0306466590911378	0.127058330249125	0.573586676440261
ASB1	0.0263094603593929	0.0689608470706748	0.746304931167434
ASB2	0.0258020670314769	0.064707620687147	0.760998963214934
ASB3	0.0336610371645101	0.161108942812918	0.50151692422811
ASB4	0.0363515111708102	0.19186379895124	0.450239457998167
ASB5	0.026322837010667	0.0700848738079225	0.742656735419208
ASB6	0.0262705654731709	0.0701398888947468	0.742643111822005
ASB7	0.0272292360703597	0.0778925679268255	0.713404954008248
ASB8	0.0265158473084015	0.0754888344067098	0.723892149933642
ASB9	0.0269030546604122	0.0798400038639279	0.70817800175733
ASCC2	0.0255174378209315	0.0612875274610803	0.769984603708198
ASGR1	0.0255785482083697	0.0617029992271598	0.769059167527126
ASPHD1	0.0283101609067684	0.0889317540724017	0.67452559388968
ASPRV1	0.0723335513325963	0.713625512939455	0.0310999903565628
ASTL	0.029018958870336	0.115731941849768	0.601601205675694
ASZ1	0.0272640960841076	0.0836927552108273	0.695016405550149
ATAD2	0.0274032732288555	0.0900599763405106	0.67409071233085
ATE1	0.0340772998192345	0.222784864596959	0.410310809178892
ATF4	0.0465305848016444	0.709100969866449	0.0401803061333123
ATF6B	0.0319192598859073	0.127467762739953	0.569874232019076
ATF6	0.0273819604414288	0.0885137587130348	0.679038665739245
ATF7	0.0240363569381574	0.15316801070923	0.533434375786519
ATG13	0.0368673128097119	0.145343490170669	0.523550864567426
ATG16L1	0.0275053056331455	0.0743941040321082	0.724319794731337
ATG2A	0.0261180874697868	0.0694401529216405	0.745356418098447
ATG4B	0.0254952305880819	0.0606184266565418	0.771152102505767
ATG4C	0.0256452723230859	0.062511452387081	0.76700283561441
ATG4D	0.0303596506450865	0.110580637692774	0.610078233858041
ATG9A	0.0208106225682141	0.0694240936293656	0.761754909686552
ATG9B	0.0252769806335617	0.0576307560849954	0.775523592453638
ATHL1	0.178184715380403	0.320687091084642	0.169825191619726
ATL3	0.0265886226606374	0.072900848897367	0.732108179926823
ATP10B	0.0271012532701619	0.0725959197386466	0.731375974120104
ATP1A3	0.0274230658226598	0.0922218867422609	0.666944116942397
ATP2A2	0.223714084912278	0.28733856742164	0.161446864050767
ATP2B2	0.0203858748771691	0.0660982668410019	0.770549859893787
ATP2B3	0.0200189426196414	0.0545474612575585	0.779549157187024
ATP5F1	0.999995624636281	0.999174504226973	0
ATP5G1	0.0261232033071291	0.0691950488155405	0.746108110299965
ATP5G2	0.0204754618819552	0.071150571092873	0.757853119908199
ATP5G3	0.0203258437232021	0.0594246739719719	0.777156129992772
ATP5H	0.144515335356028	0.901307488642793	0
ATP5I	0.0351344300785489	0.182802303272205	0.465858456824383
ATP5J	0.032591254678411	0.133499271953193	0.554743591997126
ATP5L	0.0274166397257347	0.0856252145502952	0.688451593626243
ATP5O	0.134454439680462	0.810264482101358	0.00238420975483158
ATP6AP1L	0.0200656999736567	0.0606296667437966	0.776791030204961
ATP6AP1	0.993483263124991	0.997728139613454	0
ATP6V0A2	0.027092740142176	0.0816434914977228	0.701576341361176
ATP6V0B	0.0267348741031455	0.0753664956588034	0.72361152286505
ATP6V0C	0.0556776773608373	0.215847930306135	0.389152198110673
ATP6V0D1	0.608201763518499	0.817536260874982	0
ATP6V0D2	0.0259646144848507	0.0662941435921886	0.756008887303377
ATP6V0E1	0.0297072300152684	0.13973669422034	0.547316793136664
ATP6V0E2	0.0384790863939949	0.418955626247825	0.203297903482057
ATP6V1B1	0.0272366266291584	0.0894108235870047	0.676577442916012
ATP6V1C2	0.0256354450755494	0.0624001167891973	0.767336652667767
ATP6V1E2	0.0195783707408706	0.0542036382203802	0.779944240088353
ATP6V1F	0.139953100825993	0.511530010043451	0.0822920343404109
ATP6V1H	0.0356144580510304	0.268419543288079	0.347795794441164
ATP7A	0.0263752991674155	0.0717840092043896	0.73666699998334
ATP9B	0.0263367058341496	0.0702710638498492	0.741876958351644
ATPAF2	0.0663760072470583	0.432939259319917	0.169399163990114
ATXN3L	0.315340342860835	0.15339306120494	0.195130888433834
AUP1	0.0290214673687409	0.113876647977645	0.605895979382478
AVIL	0.0325346296551914	0.122027226762149	0.58053886380835
AVL9	0.0273898479423686	0.0823250945127652	0.698676882492085
AVP	0.0260088084268694	0.0674907722075616	0.752352726283249
AWAT1	0.0269694482833876	0.079159708947621	0.710186802266585
AWAT2	0.0261961111578063	0.0668161950483705	0.753921848020159
AZU1	0.0275920073125178	0.0780463659725417	0.712047772501596
B3GALT5	0.0167502049762174	0.0368098426490829	0.78741243513774
B3GALT6	0.028102169402154	0.101963320472408	0.637740575293559
B3GALTL	0.0263690298123996	0.0723191170155056	0.734658688844699
B3GNT1	0.0317279959367341	0.235558369587235	0.393751730428371
B4GALNT1	0.999999999999396	0.639802169690947	0
B4GALNT2	0.0269133151845347	0.0817698470321546	0.701738671945851
BACE2	0.0299385139332339	0.111889587634752	0.60845123482044
BAG2	0.0279132969083742	0.0940482049517522	0.659974789408872
BAG3	0.0282614693591686	0.0956564676411388	0.654238808018024
BAG4	0.0291439796022895	0.111610628882459	0.610442213124139
BAG5	0.0199357750379366	0.0567346212524357	0.778361984310257
BAG6	0.0388549751799476	0.263142484917041	0.349934610271563
BAHD1	0.018145612988357	0.0513619349416224	0.781895058797728
BAP1	0.0976091591517667	0.647142936168469	0.0437749355494717
BATF3	0.0265670342141282	0.0704067647366158	0.740520927237966
BAZ1A	0.025584596691611	0.121390408225377	0.596974666608398
BAZ1B	0.0582228897940668	0.381244234912359	0.218618554533618
BBS10	0.0332962798345035	0.143567523237302	0.53430790883974
BBS12	0.0361307713334532	0.211726187967017	0.422095967362362
BCAP31	0.0199039931372743	0.0467913896617843	0.783373997085736
BCS1L	0.0280401639175141	0.10412026037844	0.632007868627618
BDKRB1	0.0283673980320293	0.0887791181958344	0.674704267266166
BECN1	0.0552857362771283	0.154523838254435	0.477605867910673
BET1L	0.0261461318057612	0.0695907282085572	0.744758670192321
BET1	0.0288796300726617	0.10762852350017	0.620917736474202
BFAR	0.0261525276226452	0.0691954677700881	0.746016112613096
BGN	0.0282811476676644	0.0884434223348721	0.676275699885447
BHLHA15	0.0203098383034849	0.06270431333906	0.775456213502168
BIRC2	0.0276719107212256	0.0837387308779018	0.693697899876099
BIRC7	0.039888202108469	0.284143019682595	0.321197640208306
BIRC8	0.0270940666643081	0.0700756277444022	0.739708902584515
BLMH	0.042853954769648	0.204549380177116	0.422809415707447
BLOC1S6	0.0266804822714953	0.0731261317392498	0.730946307137898
BLZF1	0.0281674669905262	0.0865640679905364	0.682960029785565
BMI1	0.0266063385363421	0.0731278228802803	0.731207402999627
BMP1	0.0283209763916907	0.0897445952261207	0.671840880685727
BMP6	0.0464942071174459	0.412760963040762	0.200921161607459
BPIFA2	0.0195275220362628	0.051506502390243	0.781141094304653
BPIFA3	0.0257689845850704	0.0649171996568928	0.760596227990746
BPIFB3	0.0298527426174002	0.0986889626714472	0.641396879214811
BPIFB4	0.0274195164891615	0.0919958338535381	0.667701618854727
BPIFB6	0.0544294431507363	0.225415989998226	0.379006979018307
BPIFC	0.0202871947817001	0.0593055378524252	0.777233076352509
BRAP	0.0303732810906962	0.127344199403904	0.573536356527485
BRIX1	0.0218707192843305	0.07725887297866	0.73319645406383
BROX	0.0258629969038537	0.064925956346695	0.760225496594958
BRPF1	0.021342943495255	0.075899743350125	0.739540026400832
BRPF3	0.0273446441488229	0.08355442740945	0.695209672988143
BSCL2	0.0214403956669011	0.128709474015067	0.589620712553422
BTBD10	0.0273961522770318	0.0858779027816636	0.687698912209656
BTBD1	0.0264443250306002	0.0730474844621213	0.732092981158907
BTBD2	0.0332832224105139	0.102876160474916	0.621895811932124
BTBD7	0.0272363474243069	0.0836362096747087	0.695274023314951
BTBD8	0.0279819514629021	0.0834691620571838	0.693567419508021
BTBD9	0.0269850403447353	0.188262291756019	0.470421574538055
BTC	0.029008329772677	0.0879856346293512	0.675111756137938
BTLA	0.0226607499926733	0.0583119815047481	0.776646996762837
BTN2A1	0.0266482724143353	0.0733613405014668	0.730143290402739
BTN3A1	0.0277147623645244	0.0806454703734246	0.702788039396827
BTNL3	0.0261099634415907	0.0688831806625523	0.747308655724222
BTRC	0.118287727152587	0.630135990693704	0.0422918236066037
C10orf111	0.5593476466643	0.097304271722811	0.0797738549557323
C10orf32	0.0285735649738829	0.0819406603586132	0.696192639815875
C11orf54	0.0573176595576906	0.142690034870508	0.492554772792754
C11orf71	0.0344390464391367	0.178709076947829	0.472424015956854
C12orf4	0.0348483879984379	0.141627623581635	0.535053524875952
C14orf1	0.0281104457404161	0.0877734895908767	0.679087874144837
C19orf52	0.655424290232874	0.168179632462619	0.0210247765312287
C19orf54	0.0361029617853234	0.266127412202472	0.349534951123042
C1D	0.0369292921877279	0.195698563200092	0.445271810296644
C1GALT1C1	0.7410369808938	0.99319720471405	0
C1RL	0.0525447304557558	0.161962390789678	0.471006678522061
C1orf85	0.0302798572385157	0.133921894030836	0.558511595876281
C2	0.0411105246055102	0.155833868410244	0.497828677960274
C2orf42	0.0216148955799128	0.0816514500259474	0.719599675016211
C2orf76	0.0320589795795524	0.18367974087791	0.469835083264166
C3orf38	0.0271973740239801	0.082130611932827	0.699754708433953
C3orf43	0.053107942611467	0.220622492112294	0.386240310187479
C3orf58	0.0254920945446975	0.0608539682860325	0.770740931044046
C5orf15	0.0384168630109088	0.201014752168182	0.433858209444545
C6orf58	0.0263241224991331	0.0682818315275927	0.74867287773863
C7orf25	0.0414391925161151	0.172394607673774	0.471674448274833
C7orf55	0.0255815828895426	0.0612312290939724	0.769954232695145
C9orf3	0.0283994181860171	0.0926054492921178	0.662695468524154
CABIN1	0.0261927122091869	0.0682136644566467	0.749372684099395
CABYR	0.0427088693122334	0.316180652513973	0.285697149105808
CACHD1	0.0407596155089442	0.176022487355914	0.468151327958545
CALCOCO2	0.0348569446424026	0.117999768169734	0.584314299441796
CALHM1	0.0302754969285325	0.11209913409775	0.606766363718002
CALR3	0.0296705175469089	0.117639390288117	0.596271586370921
CAMSAP1	0.0269330841387174	0.0817061764704798	0.70190075977737
CAND1	0.350899810815998	0.858800128155209	0
CAND2	0.0270750197832888	0.0824249692256183	0.699279205512002
CAPN10	0.0294395938581637	0.131668248789422	0.565870149503291
CAPN11	0.090221654327479	0.467322638079214	0.130013897409352
CAPN12	0.0916045344026935	0.192481665580888	0.372937933832979
CAPN13	0.268332214591121	0.836514635821759	0
CAPN15	0.0263076782900422	0.0715157264930553	0.737791952915485
CAPN2	0.0265458469139316	0.072393318873954	0.73394521811896
CAPN3	0.0386305032382291	0.179756375583903	0.465088610871706
CAPN5	0.0282756999762106	0.104657954202315	0.630139902696492
CAPN6	0.0267947604567924	0.0664522575161406	0.753085930332689
CAPN7	0.0260944411367119	0.0681385762561152	0.75004196691524
CAPN8	0.0268228079906295	0.0764029946776748	0.719719910728969
CAPN9	0.0257650103976606	0.0647099796358256	0.761054762971596
CAPRIN1	0.0218141201009829	0.132560776082307	0.580876857425209
CAPZB	0.262409600033918	0.228358714510735	0.177201834169236
CASC3	0.0260335430129701	0.0673888006182402	0.752634462098111
CASP10	0.0388865859457007	0.330674992516373	0.275969516399315
CASP14	0.221543618921088	0.412512544324481	0.0909982178749719
CASP2	0.149270083871881	0.724537333431666	0.0117971324549894
CASP6	0.0391094582080843	0.153038589522204	0.506286334716858
CASP9	0.0271491747663814	0.0829282094107312	0.697504640010027
CATSPER2	0.0253584420204806	0.0588757410736943	0.774140513839146
CAV2	0.0328287818807509	0.153556887816262	0.51673092656312
CBLB	0.0261004357044778	0.0691171940778152	0.746514402585467
CBLC	0.0259876053342375	0.0666196796311093	0.755060676477202
CBLL1	0.0550158028313878	0.82741984557624	0.010422750998571
CBX1	0.0618945832128847	0.210272655390527	0.388108042950537
CBX3	0.0276675298976934	0.163946900720136	0.507284223683476
CBX5	0.0255398624812624	0.143614565013328	0.548247426493308
CBX6	0.0263682153044748	0.0704176293236512	0.741215228653839
CBX8	0.0298468533176404	0.107993812206061	0.616704856225904
CCDC115	0.0266118141802293	0.0737117859474815	0.729020348552963
CCDC116	0.025732858852415	0.0634728149372174	0.764481112707544
CCDC117	0.0283046759643339	0.0946995775844809	0.656815717598542
CCDC134	0.0256007766616831	0.0617067056814718	0.769018282365817
CCDC22	0.0652648763881508	0.197145480898895	0.40061783358516
CCDC34	0.0356795693263567	0.160068403175715	0.499901901446012
CCDC47	0.0271259814777327	0.0735667433322428	0.727964179487663
CCDC79	0.0316201063264594	0.119796415444635	0.58721972858846
CCDC80	0.0325180601855672	0.140523417140521	0.541219806967155
CCDC88B	0.026784436076874	0.0729080011348436	0.731421895746357
CCIN	0.0267981989892454	0.0761078822147158	0.720591916768852
CCL3L3	0.026611956002946	0.0736379614612467	0.729270981690396
CCS	0.0269775381326728	0.0800358118353901	0.707198222902742
CCT2	0.592300394682002	0.782643450142569	0
CCT4	0.0225601425177394	0.0858324746988826	0.702707666113702
CCT5	0.0195512344738695	0.0541850224251192	0.779982806575764
CCT6A	0.0634885108354561	0.730337061351042	0.0289601644651163
CCT6B	0.0261672002558142	0.0682828844030084	0.749207759267108
CCT7	0.380725470038296	0.132141040201935	0.160149804383384
CCT8L2	0.0462528505027711	0.342173544528608	0.258581950479008
CCT8	0.0196458326535258	0.0524995561767741	0.780658136125204
CD164	0.0277009212937513	0.0865605544507184	0.684356935277544
CD207	0.0256821424995118	0.0617952438456442	0.768618688930549
CD2BP2	0.0205918649073575	0.0675997471533531	0.766950567263634
CD300LG	0.0501913638256076	0.312983310247258	0.281768045940634
CD63	0.0181502916814495	0.0531257746341977	0.781025142388052
CD68	0.0271270454249748	0.0815252666465547	0.701860260086502
CD74	0.066422642406418	0.203779288014842	0.390653665879298
CD81	0.0280954318823314	0.0947689688605973	0.657430213207674
